1.000000000000000000e+00,1.000000000000000000e+00,2.024836241284823091e-01,2.024836241284823091e-01,1.226194455107681575e-01,1.226194455107681575e-01,0.000000000000000000e+00,8.876122993349923329e-03,8.876122993349923329e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.498976853450769031e-01,4.498976853450769031e-01,3.500985829105580649e-01,3.500985829105580649e-01,0.000000000000000000e+00,9.419129351235219771e-02,9.419129351235219771e-02,0.000000000000000000e+00
5.647371614116402094e-01,5.647371614116402094e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.438108787732883531e-01,6.438108787732883531e-01,4.412535615385971277e-01,8.472203421838568893e-01,8.472203421838568893e-01,9.770685420291067569e-01
5.539669946628704711e-01,5.539669946628704711e-01,4.687961968228229193e-01,4.687961968228229193e-01,4.913150938210827379e-01,4.913150938210827379e-01,4.122340293707126846e-01,8.479600657936445796e-01,8.479600657936445796e-01,1.000000000000000000e+00
4.912904046280593962e-01,4.912904046280593962e-01,5.662106597651492823e-01,5.662106597651492823e-01,6.629348420312434209e-01,6.629348420312434209e-01,5.189452298078981451e-01,6.012566608014010550e-01,6.012566608014010550e-01,4.017242590510172184e-01
4.773726514346076644e-01,4.773726514346076644e-01,6.475442177776905561e-01,6.475442177776905561e-01,5.726354097959037714e-01,5.726354097959037714e-01,5.015413116735454313e-01,5.995087026747465409e-01,5.995087026747465409e-01,5.111197108393036315e-01
4.591159236211226902e-01,4.591159236211226902e-01,7.606109418806493716e-01,7.606109418806493716e-01,7.151727249590964508e-01,7.151727249590964508e-01,6.190188966306657825e-01,5.054005249432526048e-01,5.054005249432526048e-01,4.394129253263797663e-01
4.346788151992426741e-01,4.346788151992426741e-01,6.669977950824428348e-01,6.669977950824428348e-01,4.324243514958958090e-01,4.324243514958958090e-01,6.922792901966977608e-01,5.315044887854000200e-01,5.315044887854000200e-01,4.641587326687337534e-01
6.171536483922234195e-01,6.171536483922234195e-01,6.432553452131433147e-01,6.432553452131433147e-01,7.415058216887701059e-01,7.415058216887701059e-01,7.345075285588029690e-01,5.308350132410222244e-01,5.308350132410222244e-01,5.883210484236710558e-01
5.671993273050882634e-01,5.671993273050882634e-01,6.322985453156356739e-01,6.322985453156356739e-01,4.674130353134489657e-01,4.674130353134489657e-01,8.960348634965745740e-01,4.369915674064451805e-01,4.369915674064451805e-01,4.971818576186415317e-01
8.111904161308165495e-01,8.111904161308165495e-01,6.294624591870202623e-01,6.294624591870202623e-01,7.601770473794045024e-01,7.601770473794045024e-01,7.615856539915188961e-01,5.139848266079217742e-01,5.139848266079217742e-01,5.874105665624763661e-01
8.084970854532324003e-01,8.084970854532324003e-01,6.574646710258494897e-01,6.574646710258494897e-01,6.250947874217448463e-01,6.250947874217448463e-01,8.549767887647029552e-01,4.496723582288592036e-01,4.496723582288592036e-01,5.215272656508898041e-01
5.577223411634508743e-01,5.577223411634508743e-01,3.634587303857459428e-01,3.634587303857459428e-01,7.100083973415947103e-01,7.100083973415947103e-01,3.869177009166839820e-01,6.814915515567233628e-01,6.814915515567233628e-01,6.962705998153941866e-01
5.796754676040838383e-01,5.796754676040838383e-01,6.272157745294009157e-01,6.272157745294009157e-01,3.710491545316341178e-01,3.710491545316341178e-01,3.793254953401584140e-01,8.352082076754696605e-01,8.352082076754696605e-01,8.840271316522553269e-01
6.411407765216018406e-01,6.411407765216018406e-01,5.282385954822852447e-01,5.282385954822852447e-01,7.857994335870909230e-01,7.857994335870909230e-01,4.018753255941153735e-01,7.499307140180991871e-01,7.499307140180991871e-01,7.215288544687799011e-01
6.684814366553608611e-01,6.684814366553608611e-01,6.475538062929329097e-01,6.475538062929329097e-01,3.332541828471083933e-01,3.332541828471083933e-01,5.567388776731524436e-01,6.541677324769407109e-01,6.541677324769407109e-01,5.475411710078279537e-01
7.859525428201851183e-01,7.859525428201851183e-01,6.066436463420308289e-01,6.066436463420308289e-01,7.830359709980387883e-01,7.830359709980387883e-01,6.183842249227194943e-01,6.087533077215553368e-01,6.087533077215553368e-01,6.202601973854507955e-01
7.874005136460739962e-01,7.874005136460739962e-01,6.464479142263551692e-01,6.464479142263551692e-01,5.010234886096388562e-01,5.010234886096388562e-01,7.671647831681123186e-01,5.128459934978790713e-01,5.128459934978790713e-01,5.028157804822065424e-01
4.111375574028602875e-01,4.111375574028602875e-01,7.189276059017325471e-01,7.189276059017325471e-01,6.263094959077744051e-01,6.263094959077744051e-01,5.460732931063156936e-01,5.549472896483471640e-01,5.549472896483471640e-01,4.231091360966653947e-01
4.086069433744260460e-01,4.086069433744260460e-01,7.309760678065122530e-01,7.309760678065122530e-01,6.192945742839824907e-01,6.192945742839824907e-01,7.203956652397931482e-01,5.094548398467023675e-01,5.094548398467023675e-01,4.495459213071882343e-01
5.317866030569459168e-01,5.317866030569459168e-01,6.641126562219293872e-01,6.641126562219293872e-01,6.135327639793740628e-01,6.135327639793740628e-01,8.886204917894865440e-01,4.559998786946441451e-01,4.559998786946441451e-01,5.622151804990063173e-01
