0.000000000000000000e+00,0.000000000000000000e+00,3.461311285052039166e-02,3.461311285052039166e-02,1.000226887073521649e-02,1.000226887073521649e-02,4.948452023189438102e-03,4.948452023189438102e-03,1.246252569803144895e-02,1.246252569803144895e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.854770516777491662e-01,1.854770516777491662e-01,9.969776917746123179e-02,9.969776917746123179e-02,7.012355844890598433e-02,7.012355844890598433e-02,1.112865240570360958e-01,1.112865240570360958e-01
5.017850132744859915e-01,5.017738908460336322e-01,6.033287649664111907e-01,6.033287649664111907e-01,6.099362161460075704e-01,6.099362161460075704e-01,4.348981685080635651e-01,4.348981685080635651e-01,5.089927734744127408e-01,5.089927734744127408e-01
5.028111073867944647e-01,5.437648464248843183e-01,6.010053693168159183e-01,6.010053693168159183e-01,6.228944043435846734e-01,6.228944043435846734e-01,4.321077650646399371e-01,4.321077650646399371e-01,5.234691416228828276e-01,5.234691416228828276e-01
4.976527621473380569e-01,5.856004231719571518e-01,6.030738855876448534e-01,6.030738855876448534e-01,5.588592403356275051e-01,5.588592403356275051e-01,4.226405097633917363e-01,4.226405097633917363e-01,4.670384260964508538e-01,4.670384260964508538e-01
5.006091262116090235e-01,5.748764972195663514e-01,5.996428890052375449e-01,5.996428890052375449e-01,5.910748970842806260e-01,5.910748970842806260e-01,4.079681142771977576e-01,4.079681142771977576e-01,4.989066016809811654e-01,4.989066016809811654e-01
4.942078170827958750e-01,8.124329554987360646e-01,5.540088000019166570e-01,5.540088000019166570e-01,4.837968065082605129e-01,4.837968065082605129e-01,4.876640246552693125e-01,4.876640246552693125e-01,3.756305942052182156e-01,3.756305942052182156e-01
4.999011358734635757e-01,5.156048503633519076e-01,5.460354823976005800e-01,5.460354823976005800e-01,5.039722689817782708e-01,5.039722689817782708e-01,4.197817576506750470e-01,4.197817576506750470e-01,5.280980071580386737e-01,5.280980071580386737e-01
5.003211513323657655e-01,4.187109682327979643e-01,4.041571831727213127e-01,4.041571831727213127e-01,4.778536061757365783e-01,4.778536061757365783e-01,5.931669713427494273e-01,5.931669713427494273e-01,4.009763374482478437e-01,4.009763374482478437e-01
5.002120004683912047e-01,4.551532323146190162e-01,4.230284340506861862e-01,4.230284340506861862e-01,4.420667474554514920e-01,4.420667474554514920e-01,5.444669860274047313e-01,5.444669860274047313e-01,5.812409627438215320e-01,5.812409627438215320e-01
5.002572962137190604e-01,4.617179768140639018e-01,4.045208339509056561e-01,4.045208339509056561e-01,4.861756222967561492e-01,4.861756222967561492e-01,5.802796286295445194e-01,5.802796286295445194e-01,4.595703139723886776e-01,4.595703139723886776e-01
4.993965200610877564e-01,5.033987153107112311e-01,4.128625259729152286e-01,4.128625259729152286e-01,4.414737431165566828e-01,4.414737431165566828e-01,5.698533899916266021e-01,5.698533899916266021e-01,5.926940341300935833e-01,5.926940341300935833e-01
5.020574739783258966e-01,3.985553091220455646e-01,5.899057027671545939e-01,5.899057027671545939e-01,6.025063461841708712e-01,6.025063461841708712e-01,4.524012006414301901e-01,4.524012006414301901e-01,4.953322082664481929e-01,4.953322082664481929e-01
5.043311741096954126e-01,5.729094753046827249e-01,5.826441580284923427e-01,5.826441580284923427e-01,6.127407985676717184e-01,6.127407985676717184e-01,4.422675197192483254e-01,4.422675197192483254e-01,5.521407980567478724e-01,5.521407980567478724e-01
5.000330949348344989e-01,2.823870020913459289e-01,5.354564922093597579e-01,5.354564922093597579e-01,5.676837967527665896e-01,5.676837967527665896e-01,4.845311949043290545e-01,4.845311949043290545e-01,4.310334222768759105e-01,4.310334222768759105e-01
5.036140285069632405e-01,5.034949765101194297e-01,5.151278544240255330e-01,5.151278544240255330e-01,5.012844324011700436e-01,5.012844324011700436e-01,4.431192145263704307e-01,4.431192145263704307e-01,6.349234661385291245e-01,6.349234661385291245e-01
4.998528551451194568e-01,4.190255618220049549e-01,4.229463171936218568e-01,4.229463171936218568e-01,5.266041214114318691e-01,5.266041214114318691e-01,5.352931036695568467e-01,5.352931036695568467e-01,4.192652471889609656e-01,4.192652471889609656e-01
5.012446825210035151e-01,4.761371878794039558e-01,4.198662579130300054e-01,4.198662579130300054e-01,4.543671068962443771e-01,4.543671068962443771e-01,4.941232704952234212e-01,4.941232704952234212e-01,6.274972482404193030e-01,6.274972482404193030e-01
4.969722898275707457e-01,5.725231654719575847e-01,6.029847799886899340e-01,6.029847799886899340e-01,5.336573432410181006e-01,5.336573432410181006e-01,4.078741202512426445e-01,4.078741202512426445e-01,4.670810280521124347e-01,4.670810280521124347e-01
4.964720015517752327e-01,5.470157873384816627e-01,5.686060427707468889e-01,5.686060427707468889e-01,4.185476529265377832e-01,4.185476529265377832e-01,4.516131246663666610e-01,4.516131246663666610e-01,4.242515991122253194e-01,4.242515991122253194e-01
5.005830261037420570e-01,4.449609095627009570e-01,4.409169624671833154e-01,4.409169624671833154e-01,3.974413543810355054e-01,3.974413543810355054e-01,6.156722319169846136e-01,6.156722319169846136e-01,4.751476870580063072e-01,4.751476870580063072e-01
4.994822814647197906e-01,4.962031749925375768e-01,4.095174373274510504e-01,4.095174373274510504e-01,4.458712535451876402e-01,4.458712535451876402e-01,5.975666788143653152e-01,5.975666788143653152e-01,5.322376667698062169e-01,5.322376667698062169e-01
4.956894619701143756e-01,6.247142523799842362e-01,5.956274612623874143e-01,5.956274612623874143e-01,4.872210962524098909e-01,4.872210962524098909e-01,4.237240025115663333e-01,4.237240025115663333e-01,4.352596632619826766e-01,4.352596632619826766e-01
4.970826050371599525e-01,5.584611688913803107e-01,5.919150250248103040e-01,5.919150250248103040e-01,5.049390512907468986e-01,5.049390512907468986e-01,4.084135508537735659e-01,4.084135508537735659e-01,4.640631026881212318e-01,4.640631026881212318e-01
4.980211669205972247e-01,5.121055325814757309e-01,4.691492832451782391e-01,4.691492832451782391e-01,3.941277309660467520e-01,3.941277309660467520e-01,5.863939000785514111e-01,5.863939000785514111e-01,3.556914456559184812e-01,3.556914456559184812e-01
4.995252161253838641e-01,4.704960804015630438e-01,4.840062438256683697e-01,4.840062438256683697e-01,4.110688542689581726e-01,4.110688542689581726e-01,5.203557820383664101e-01,5.203557820383664101e-01,4.959477679378782589e-01,4.959477679378782589e-01
4.980811895815243640e-01,4.820001741821713370e-01,5.857777656586388160e-01,5.857777656586388160e-01,5.770761010227125620e-01,5.770761010227125620e-01,4.505576810891169792e-01,4.505576810891169792e-01,4.535544367202425931e-01,4.535544367202425931e-01
5.034394673734241543e-01,5.646220852085195308e-01,5.786638383748891057e-01,5.786638383748891057e-01,5.849809269115902044e-01,5.849809269115902044e-01,4.186661893948709356e-01,4.186661893948709356e-01,5.542208346142492026e-01,5.542208346142492026e-01
4.992192124623379135e-01,4.096513196175919913e-01,4.434045757594210491e-01,4.434045757594210491e-01,5.270555728805339513e-01,5.270555728805339513e-01,5.491861955397869810e-01,5.491861955397869810e-01,3.570432584737118775e-01,3.570432584737118775e-01
5.015997416493906957e-01,4.638103054681513293e-01,4.410290033868194404e-01,4.410290033868194404e-01,4.639331672971021003e-01,4.639331672971021003e-01,4.749548466824259352e-01,4.749548466824259352e-01,6.278203080786262102e-01,6.278203080786262102e-01
4.979971991413902344e-01,5.945778399395257319e-01,5.258337096463092664e-01,5.258337096463092664e-01,5.021913055792099900e-01,5.021913055792099900e-01,4.786439632528424193e-01,4.786439632528424193e-01,5.516969657615332645e-01,5.516969657615332645e-01
5.021075192042038227e-01,4.851571955761282973e-01,5.134554176957309979e-01,5.134554176957309979e-01,3.852865999808018360e-01,3.852865999808018360e-01,5.016232835577689730e-01,5.016232835577689730e-01,6.229057021373911596e-01,6.229057021373911596e-01
1.463366390055856059e-01,5.423551382335428661e-01,4.991577263482218640e-01,4.991577263482218640e-01,4.939088922134404758e-01,4.939088922134404758e-01,4.985172239538136485e-01,4.985172239538136485e-01,4.985384723730763579e-01,4.985384723730763579e-01
1.463366390055857169e-01,5.423551382335428661e-01,4.991577263482218640e-01,4.991577263482218640e-01,4.939088922134404758e-01,4.939088922134404758e-01,4.985172239538136485e-01,4.985172239538136485e-01,4.985384723730763579e-01,4.985384723730763579e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.329342583168584779e-01,4.670657416831414666e-01,5.187452427894474472e-01,4.812547572105525528e-01,4.843018035146051115e-01,5.156981964853949441e-01,4.058398408311751915e-01,5.941601591688248085e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.329869753102720598e-01,4.670130246897279402e-01,6.165793524443734519e-01,3.834206475556264926e-01,4.729005464834813988e-01,5.270994535165185457e-01,4.573486440936296860e-01,5.426513559063703696e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.720555743441952612e-01,5.279444256558047943e-01,4.278156743765956782e-01,5.721843256234042663e-01,4.871333333292796053e-01,5.128666666707204502e-01,3.536244671637784887e-01,6.463755328362215113e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.669573271157099748e-01,5.330426728842900808e-01,5.689763690606383095e-01,4.310236309393616350e-01,4.683305969164082705e-01,5.316694030835917850e-01,4.908554059183485863e-01,5.091445940816514693e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.596915945612813359e-01,5.403084054387187196e-01,3.844348318272838849e-01,6.155651681727161151e-01,4.869197394130780343e-01,5.130802605869220212e-01,3.861966720132936071e-01,6.138033279867063374e-01
5.000000000000000000e-01,5.000000000000000000e-01,3.918962770030819387e-01,6.081037229969180613e-01,5.481667241108467703e-01,4.518332758891532852e-01,6.535433437130155898e-01,3.464566562869844657e-01,5.837780810747713600e-01,4.162219189252286955e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.981513200014662246e-01,5.018486799985337754e-01,5.408205082703553268e-01,4.591794917296446177e-01,3.820578990206997538e-01,6.179421009793002462e-01,6.052946824780937041e-01,3.947053175219062404e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.194180922388510702e-01,5.805819077611489298e-01,5.167775614825499408e-01,4.832224385174500592e-01,6.829674781062061717e-01,3.170325218937937728e-01,5.054238429693024282e-01,4.945761570306975718e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.308487507278761841e-01,4.691512492721237604e-01,5.035217757742815881e-01,4.964782242257183564e-01,3.470419608870882189e-01,6.529580391129118366e-01,6.048433752527794249e-01,3.951566247472205196e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.821299936009994513e-01,5.178700063990006042e-01,4.825071981231088825e-01,5.174928018768911731e-01,5.658996822291645357e-01,4.341003177708354643e-01,4.856527921555173211e-01,5.143472078444827345e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.628844193209572300e-01,4.371155806790427700e-01,4.277529511857590672e-01,5.722470488142409328e-01,5.047608117650137505e-01,4.952391882349861940e-01,3.954044910603235485e-01,6.045955089396763960e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.564669342579940947e-01,4.435330657420058498e-01,7.196015015947819782e-01,2.803984984052179663e-01,5.011289500536875163e-01,4.988710499463124837e-01,5.060547753748487754e-01,4.939452246251511691e-01
5.000000000000000000e-01,5.000000000000000000e-01,6.290069947375294124e-01,3.709930052624705876e-01,3.517588626586393152e-01,6.482411373413606848e-01,4.291074438907989674e-01,5.708925561092010881e-01,5.445603475249134462e-01,4.554396524750864983e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.747464883889195075e-01,4.252535116110804925e-01,7.263975591971544299e-01,2.736024408028455701e-01,6.938034180122645278e-01,3.061965819877354722e-01,4.829193242232331928e-01,5.170806757767667516e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.963763290604556788e-01,4.036236709395443212e-01,4.473254865591231311e-01,5.526745134408768134e-01,3.220838990404007451e-01,6.779161009595991993e-01,6.580115713086219786e-01,3.419884286913780214e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.238014189740157756e-01,4.761985810259842800e-01,5.584385971546125260e-01,4.415614028453875295e-01,6.955188899460678087e-01,3.044811100539321913e-01,4.567526256385046612e-01,5.432473743614953943e-01
5.000000000000000000e-01,5.000000000000000000e-01,4.359929614768759953e-01,5.640070385231239491e-01,4.528714498161161006e-01,5.471285501838838439e-01,4.649518753481344802e-01,5.350481246518655754e-01,4.111730829952731092e-01,5.888269170047268908e-01
5.000000000000000000e-01,5.000000000000000000e-01,3.563393316344058426e-01,6.436606683655942129e-01,4.125199957714069665e-01,5.874800042285930335e-01,5.227197525126507927e-01,4.772802474873492073e-01,4.550131876460721259e-01,5.449868123539278741e-01
5.000000000000000000e-01,5.000000000000000000e-01,3.897541016496961497e-01,6.102458983503038503e-01,5.222099600096096195e-01,4.777900399903903805e-01,5.421307557340937500e-01,4.578692442659062500e-01,5.087222714451625771e-01,4.912777285548374784e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.030185596917503554e-01,4.969814403082496446e-01,4.824830994545619700e-01,5.175169005454380855e-01,4.328515000805029933e-01,5.671484999194970067e-01,5.354873970027559382e-01,4.645126029972441173e-01
